project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,dsatest,1.5493,1.2139,334830645,1.1567,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,dsatest,crypto/asn1/a_verify.c,1.5143,1.1907,340811033,1.1663
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,ecdhtest,2.6307,2.0633,594065251,3.4475,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,ecdhtest,crypto/asn1/a_verify.c,2.5500,1.9756,593039078,3.4824
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,ecdsatest,16.7633,12.6933,4012063848,3.6229,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,ecdsatest,crypto/asn1/a_verify.c,16.8000,12.9533,4003062014,3.6302
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,ectest,10.8950,8.5025,2558324332,3.2802,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,ectest,crypto/asn1/a_verify.c,10.8525,8.5925,2494113585,3.3659
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,enginetest,0.0570,0.0392,3685726,2.0726,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,enginetest,crypto/asn1/a_verify.c,0.0558,0.0385,3714126,2.0690
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,evp_test,0,0,0,0,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,evp_test,crypto/asn1/a_verify.c,0,0,0,0
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,exptest,10.5325,8.2150,2396110944,1.3614,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,exptest,crypto/asn1/a_verify.c,10.8100,8.4750,2528793564,1.3466
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,hmactest,0.0056,0.0038,152772,1.0945,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,hmactest,crypto/asn1/a_verify.c,0.0057,0.0040,166705,1.0566
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,igetest,0.0210,0.0144,841601,3.0624,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,igetest,crypto/asn1/a_verify.c,0.0211,0.0145,965596,3.0618
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,md4test,0.0052,0.0035,128256,0.9910,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,md4test,crypto/asn1/a_verify.c,0.0056,0.0039,164075,1.1044
openssl,014265eb02e26f35c8db58e2ccbf100b0b2f0072,md5test,0.0055,0.0036,133779,1.0577,62e4506a7d4cec1c8e1ff687f6b220f6a62a57c7,md5test,crypto/asn1/a_verify.c,0.0055,0.0037,146860,1.0620
