project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_err,4.1921,3.0357,1066549882,1.7332,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_err,crypto/evp/e_chacha20_poly1305.c,4.3933,3.3567,1053816855,1.7494
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_pem,8.4129,5.8400,2272390522,1.3233,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_pem,crypto/evp/e_chacha20_poly1305.c,8.3557,5.7900,2294391928,1.3171
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_bf,4.5287,3.4780,1129071415,1.7009,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_bf,crypto/evp/e_chacha20_poly1305.c,4.1860,3.2027,993195862,1.8323
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_cast,9.4883,6.9033,2601674225,2.1051,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_cast,crypto/evp/e_chacha20_poly1305.c,10.1550,7.8117,2579946462,2.1207
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_des,4.3720,3.3413,1042213341,1.7555,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_des,crypto/evp/e_chacha20_poly1305.c,4.4400,3.4173,1093291846,1.8703
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_hmac,4.3780,3.3307,1059226696,1.7382,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_hmac,crypto/evp/e_chacha20_poly1305.c,4.6167,3.5640,1173909739,1.7145
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_idea,4.3207,3.2933,1041909664,1.7570,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_idea,crypto/evp/e_chacha20_poly1305.c,4.1620,3.1720,991271501,1.8256
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_mdc2,4.2650,3.1300,1067888504,1.7289,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_mdc2,crypto/evp/e_chacha20_poly1305.c,4.8300,3.7421,1343731043,1.6785
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_rand,175.0900,153.5900,76629983125,3.2222,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_rand,crypto/evp/e_chacha20_poly1305.c,183.9200,162.7100,77981670459,3.2171
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_rc2,4.3587,3.3173,1044029302,1.7533,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_rc2,crypto/evp/e_chacha20_poly1305.c,4.3293,3.3060,1044631377,1.7527
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_rc4,4.4557,3.3650,1101817422,1.7111,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_rc4,crypto/evp/e_chacha20_poly1305.c,4.3487,3.3133,1052475432,1.7569
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_bn,7.8100,5.9967,1900583764,2.4508,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_bn,crypto/evp/e_chacha20_poly1305.c,7.6150,5.8925,1821003182,2.5437
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_exp,5.3417,4.0958,1340840962,1.9875,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_exp,crypto/evp/e_chacha20_poly1305.c,5.1050,3.9300,1209406359,2.1343
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_dh,4.4300,3.3714,1072568878,1.7535,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_dh,crypto/evp/e_chacha20_poly1305.c,4.2407,3.2271,1024142829,1.8216
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_dsa,6.9950,5.0325,1815625233,1.4623,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_dsa,crypto/evp/e_chacha20_poly1305.c,6.6278,4.7389,1701333908,1.5369
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_ec,23.3467,17.9667,5864051141,3.3232,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_ec,crypto/evp/e_chacha20_poly1305.c,23.6033,18.4667,5630036406,3.4049
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_ecdsa,31.6550,25.0250,7670062118,4.4778,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_ecdsa,crypto/evp/e_chacha20_poly1305.c,32.3100,25.8700,7626294042,4.5068
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_ecparam,15.8367,10.5300,4383123933,1.2919,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_ecparam,crypto/evp/e_chacha20_poly1305.c,15.7033,10.3833,4381116566,1.2835
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_genrsa,4.5783,3.2308,1164953940,1.6142,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_genrsa,crypto/evp/e_chacha20_poly1305.c,4.8838,3.6262,1261931450,1.5878
